hour, t(sec), P1 (kW), Q1 (kvar)
0, 0.00000, -1911.54, 3474.11
0, 0.00000, -1934.1, 3298.83
0, 0.00000, -1957.07, 3119.17
0, 0.00000, -1980.44, 2935
0, 0.00000, -2004.51, 2746.54
0, 0.00000, -2029.77, 2554.21
0, 0.00000, -2055.74, 2356.95
0, 0.00000, -2082.93, 2155.35
0, 0.00000, -2110.66, 1948.07
0, 0.00000, -2138.94, 1735.02
0, 0.00000, -2168.36, 1516.49
0, 0.00000, -2198.43, 1291.67
0, 0.00000, -2229.09, 1060.5
0, 0.00000, -2260.39, 822.637
0, 0.00000, -2292.33, 577.988
0, 0.00000, -2324.86, 326.34
0, 0.00000, -2357.95, 67.5181
0, 0.00000, -2391.75, -199.215
0, 0.00000, -2425.63, -473.192
0, 0.00000, -2460.05, -754.935
0, 0.00000, -2495.14, -1044.66
0, 0.00000, -2529.63, -1341.91
0, 0.00000, -2564.46, -1647.1
0, 0.00000, -2599.74, -1960.47
0, 0.00000, -2635.27, -2281.88
0, 0.00000, -2671.52, -2611.93
0, 0.00000, -2708.55, -2950.99
0, 0.00000, -2746.37, -3299.29
0, 0.00000, -2784.93, -3656.9
0, 0.00000, -2824.33, -4024.44
0, 0.00000, -2864.6, -4402.15
0, 0.00000, -2905.78, -4790.29
0, 0.00000, -1026.93, 9287.28
0, 0.00000, -1035.19, 9253.68
0, 0.00000, -1043.88, 9219.61
0, 0.00000, -1052.73, 9184.43
0, 0.00000, -1061.66, 9148.41
0, 0.00000, -1070.69, 9111.54
0, 0.00000, -1079.85, 9073.6
0, 0.00000, -1089.14, 9034.58
0, 0.00000, -1098.56, 8994.52
0, 0.00000, -1108.11, 8953.42
0, 0.00000, -1117.76, 8911.3
0, 0.00000, -1127.52, 8868.19
0, 0.00000, -1137.43, 8823.84
0, 0.00000, -1147.44, 8778.54
0, 0.00000, -1157.58, 8732.05
0, 0.00000, -1167.91, 8684.15
0, 0.00000, -1178.3, 8635.38
0, 0.00000, -1188.91, 8585
0, 0.00000, -1199.62, 8533.55
0, 0.00000, -1210.47, 8480.83
0, 0.00000, -1221.45, 8426.86
0, 0.00000, -1232.6, 8371.44
0, 0.00000, -1243.91, 8314.62
0, 0.00000, -1255.36, 8256.44
0, 0.00000, -1266.99, 8196.72
0, 0.00000, -1278.78, 8135.5
0, 0.00000, -1290.72, 8072.86
0, 0.00000, -1302.84, 8008.61
0, 0.00000, -1315.08, 7943.07
0, 0.00000, -1327.55, 7875.59
0, 0.00000, -1340.18, 7806.51
0, 0.00000, -1352.97, 7735.89
0, 0.00000, -1365.97, 7663.38
0, 0.00000, -1379.12, 7589.31
0, 0.00000, -1392.48, 7513.33
0, 0.00000, -1406.05, 7435.34
0, 0.00000, -1419.79, 7355.68
0, 0.00000, -1433.73, 7274.05
0, 0.00000, -1447.89, 7190.39
0, 0.00000, -1462.26, 7104.65
0, 0.00000, -1476.82, 7016.98
0, 0.00000, -1491.64, 6926.96
0, 0.00000, -1506.64, 6834.98
0, 0.00000, -1521.88, 6740.66
0, 0.00000, -1537.33, 6644.22
0, 0.00000, -1553.03, 6545.34
0, 0.00000, -1568.97, 6444.08
0, 0.00000, -1585.18, 6340.21
0, 0.00000, -1601.61, 6234
0, 0.00000, -1618.29, 6125.26
0, 0.00000, -1635.23, 6013.85
0, 0.00000, -1652.46, 5899.64
0, 0.00000, -1669.92, 5782.87
0, 0.00000, -1687.69, 5663.06
0, 0.00000, -1705.72, 5540.52
0, 0.00000, -1724.06, 5414.9
0, 0.00000, -1742.68, 5286.3
0, 0.00000, -1761.59, 5154.63
0, 0.00000, -1780.84, 5019.83
0, 0.00000, -1800.44, 4881.77
0, 0.00000, -1820.37, 4740.27
0, 0.00000, -1840.61, 4595.41
0, 0.00000, -1861.21, 4447.05
0, 0.00000, -1882.25, 4295.14
0, 0.00000, -1903.65, 4139.66
0, 0.00000, -1925.43, 3980.27
0, 0.00000, -1947.61, 3817.02
0, 0.00000, -1970.17, 3649.76
0, 0.00000, -1993.18, 3478.39
0, 0.00000, -2016.74, 3302.99
0, 0.00000, -2040.71, 3123.12
0, 0.00000, -2065.11, 2938.77
0, 0.00000, -2090.34, 2750.22
0, 0.00000, -2116.7, 2557.66
0, 0.00000, -2143.99, 2360.37
0, 0.00000, -2172.38, 2158.53
0, 0.00000, -2201.33, 1950.97
0, 0.00000, -2230.93, 1737.67
0, 0.00000, -2261.67, 1518.82
0, 0.00000, -2293.06, 1293.73
0, 0.00000, -2325.09, 1062.16
0, 0.00000, -2357.77, 823.978
0, 0.00000, -2391.13, 578.892
0, 0.00000, -2425.1, 326.814
0, 0.00000, -2459.63, 67.8015
0, 0.00000, -2494.95, -199.474
0, 0.00000, -2530.28, -473.911
0, 0.00000, -2566.24, -756.237
0, 0.00000, -2602.83, -1046.4
0, 0.00000, -2638.64, -1344.07
0, 0.00000, -2675.03, -1649.83
0, 0.00000, -2711.8, -1963.62
0, 0.00000, -2748.91, -2285.63
0, 0.00000, -2786.79, -2616.3
0, 0.00000, -2825.48, -2955.92
0, 0.00000, -2864.98, -3304.8
0, 0.00000, -2905.28, -3663.25
0, 0.00000, -2946.45, -4031.45
0, 0.00000, -2988.54, -4409.94
0, 0.00000, -3031.59, -4798.95
0, 0.00000, -1068.48, 9292.97
0, 0.00000, -1077.03, 9259.65
0, 0.00000, -1086.13, 9225.39
0, 0.00000, -1095.32, 9190.29
0, 0.00000, -1104.61, 9154.37
0, 0.00000, -1114.03, 9117.4
0, 0.00000, -1123.6, 9079.37
0, 0.00000, -1133.23, 9040.57
0, 0.00000, -1143.04, 9000.5
0, 0.00000, -1152.92, 8959.68
0, 0.00000, -1162.96, 8917.63
0, 0.00000, -1173.16, 8874.37
0, 0.00000, -1183.46, 8830.17
0, 0.00000, -1193.9, 8784.8
0, 0.00000, -1204.47, 8738.28
0, 0.00000, -1215.22, 8690.41
0, 0.00000, -1226.09, 8641.45
0, 0.00000, -1237.11, 8591.19
0, 0.00000, -1248.23, 8539.91
0, 0.00000, -1259.54, 8487.15
0, 0.00000, -1271.03, 8432.95
0, 0.00000, -1282.63, 8377.61
0, 0.00000, -1294.38, 8320.92
0, 0.00000, -1306.32, 8262.69
0, 0.00000, -1318.43, 8202.98
0, 0.00000, -1330.69, 8141.84
0, 0.00000, -1343.11, 8079.33
0, 0.00000, -1355.73, 8015.06
0, 0.00000, -1368.52, 7949.31
0, 0.00000, -1381.48, 7881.95
0, 0.00000, -1394.61, 7813.04
0, 0.00000, -1407.96, 7742.23
0, 0.00000, -1421.48, 7669.84
0, 0.00000, -1435.18, 7595.73
0, 0.00000, -1449.12, 7519.59
0, 0.00000, -1463.23, 7441.75
0, 0.00000, -1477.54, 7362.1
0, 0.00000, -1492.07, 7280.38
0, 0.00000, -1506.82, 7196.72
0, 0.00000, -1521.77, 7111.07
0, 0.00000, -1536.97, 7023.2
0, 0.00000, -1552.38, 6933.29
0, 0.00000, -1568, 6841.32
0, 0.00000, -1583.88, 6746.94
0, 0.00000, -1599.99, 6650.37
0, 0.00000, -1616.35, 6551.47
0, 0.00000, -1632.96, 6450.14
0, 0.00000, -1649.8, 6346.48
0, 0.00000, -1666.94, 6240.1
0, 0.00000, -1684.32, 6131.32
0, 0.00000, -1701.98, 6019.82
0, 0.00000, -1719.91, 5905.65
0, 0.00000, -1738.12, 5788.75
0, 0.00000, -1756.63, 5668.93
0, 0.00000, -1775.41, 5546.36
0, 0.00000, -1794.51, 5420.68
0, 0.00000, -1813.91, 5292
0, 0.00000, -1833.63, 5160.12
0, 0.00000, -1853.71, 5025.21
0, 0.00000, -1874.12, 4887.12
0, 0.00000, -1894.88, 4745.55
0, 0.00000, -1915.98, 4600.57
0, 0.00000, -1937.44, 4452.12
0, 0.00000, -1959.37, 4300.14
0, 0.00000, -1981.69, 4144.44
0, 0.00000, -2004.38, 3984.95
0, 0.00000, -2027.49, 3821.64
0, 0.00000, -2051.02, 3654.12
0, 0.00000, -2075.01, 3482.65
0, 0.00000, -2099.56, 3307.06
0, 0.00000, -2124.54, 3127.09
0, 0.00000, -2149.98, 2942.51
0, 0.00000, -2176.36, 2753.91
0, 0.00000, -2203.85, 2561.1
0, 0.00000, -2232.47, 2363.7
0, 0.00000, -2262.06, 2161.63
0, 0.00000, -2292.24, 1953.81
0, 0.00000, -2323.17, 1740.3
0, 0.00000, -2355.24, 1521.12
0, 0.00000, -2387.95, 1295.73
0, 0.00000, -2421.35, 1063.82
0, 0.00000, -2455.42, 825.273
0, 0.00000, -2490.2, 579.878
0, 0.00000, -2525.62, 327.419
0, 0.00000, -2561.65, 67.7664
0, 0.00000, -2598.45, -199.721
0, 0.00000, -2635.24, -474.724
0, 0.00000, -2672.74, -757.477
0, 0.00000, -2710.78, -1048.12
0, 0.00000, -2747.96, -1346.2
0, 0.00000, -2785.91, -1652.48
0, 0.00000, -2824.17, -1966.76
0, 0.00000, -2862.88, -2289.35
0, 0.00000, -2902.4, -2620.63
0, 0.00000, -2942.75, -2960.85
0, 0.00000, -2983.96, -3310.47
0, 0.00000, -3025.99, -3669.47
0, 0.00000, -3068.95, -4038.47
0, 0.00000, -3112.86, -4417.64
0, 0.00000, -3157.78, -4807.47
0, 0.00000, -1110.05, 9298.72
0, 0.00000, -1118.95, 9265.42
0, 0.00000, -1128.4, 9231.2
0, 0.00000, -1137.95, 9196.18
0, 0.00000, -1147.58, 9160.36
0, 0.00000, -1157.42, 9123.27
0, 0.00000, -1167.32, 9085.42
0, 0.00000, -1177.36, 9046.56
0, 0.00000, -1187.57, 9006.48
0, 0.00000, -1197.84, 8965.68
0, 0.00000, -1208.27, 8923.68
0, 0.00000, -1218.86, 8880.51
0, 0.00000, -1229.6, 8836.2
0, 0.00000, -1240.47, 8790.75
0, 0.00000, -1251.48, 8744.21
0, 0.00000, -1262.6, 8696.59
0, 0.00000, -1273.89, 8647.68
0, 0.00000, -1285.33, 8597.52
0, 0.00000, -1296.92, 8546.14
0, 0.00000, -1308.7, 8493.34
0, 0.00000, -1320.59, 8439.39
0, 0.00000, -1332.69, 8383.87
0, 0.00000, -1344.94, 8327.05
0, 0.00000, -1357.32, 8268.99
0, 0.00000, -1369.92, 8209.27
0, 0.00000, -1382.67, 8148.18
0, 0.00000, -1395.6, 8085.56
0, 0.00000, -1408.7, 8021.46
0, 0.00000, -1421.99, 7955.73
0, 0.00000, -1435.46, 7888.44
0, 0.00000, -1449.12, 7819.46
0, 0.00000, -1463.01, 7748.66
0, 0.00000, -1477.09, 7676.13
0, 0.00000, -1491.35, 7601.96
0, 0.00000, -1505.81, 7526.06
0, 0.00000, -1520.5, 7448.11
0, 0.00000, -1535.38, 7368.44
0, 0.00000, -1550.49, 7286.79
0, 0.00000, -1565.83, 7203.09
0, 0.00000, -1581.4, 7117.29
0, 0.00000, -1597.18, 7029.57
0, 0.00000, -1613.2, 6939.7
0, 0.00000, -1629.48, 6847.51
0, 0.00000, -1645.99, 6753.19
0, 0.00000, -1662.75, 6656.61
0, 0.00000, -1679.77, 6557.62
0, 0.00000, -1697.03, 6456.32
0, 0.00000, -1714.58, 6352.46
0, 0.00000, -1732.39, 6246.16
0, 0.00000, -1750.46, 6137.4
0, 0.00000, -1768.82, 6025.88
0, 0.00000, -1787.48, 5911.65
0, 0.00000, -1806.43, 5794.65
0, 0.00000, -1825.67, 5674.85
0, 0.00000, -1845.23, 5552.12
0, 0.00000, -1865.1, 5426.39
0, 0.00000, -1885.28, 5297.63
0, 0.00000, -1905.8, 5165.74
0, 0.00000, -1926.69, 5030.67
0, 0.00000, -1947.93, 4892.49
0, 0.00000, -1969.54, 4750.77
0, 0.00000, -1991.5, 4605.67
0, 0.00000, -2013.83, 4457.12
0, 0.00000, -2036.64, 4305.11
0, 0.00000, -2059.87, 4149.31
0, 0.00000, -2083.49, 3989.71
0, 0.00000, -2107.55, 3826.13
0, 0.00000, -2132.03, 3658.54
0, 0.00000, -2157.01, 3486.93
0, 0.00000, -2182.56, 3311.16
0, 0.00000, -2208.57, 3130.95
0, 0.00000, -2235.04, 2946.23
0, 0.00000, -2262.59, 2757.54
0, 0.00000, -2291.22, 2564.53
0, 0.00000, -2321.17, 2367.07
0, 0.00000, -2351.97, 2164.76
0, 0.00000, -2383.38, 1956.67
0, 0.00000, -2415.66, 1742.92
0, 0.00000, -2449.05, 1523.48
0, 0.00000, -2483.11, 1297.73
0, 0.00000, -2517.87, 1065.51
0, 0.00000, -2553.35, 826.557
0, 0.00000, -2589.56, 580.76
0, 0.00000, -2626.45, 327.803
0, 0.00000, -2664.02, 67.3836
0, 0.00000, -2702.25, -200.111
0, 0.00000, -2740.51, -475.507
0, 0.00000, -2779.55, -758.694
0, 0.00000, -2818.87, -1049.74
0, 0.00000, -2857.6, -1348.35
0, 0.00000, -2897.1, -1655.13
0, 0.00000, -2936.86, -1969.87
0, 0.00000, -2977.18, -2292.99
0, 0.00000, -3018.34, -2624.88
0, 0.00000, -3060.38, -2965.8
0, 0.00000, -3103.28, -3315.94
0, 0.00000, -3147.07, -3675.74
0, 0.00000, -3191.82, -4045.38
0, 0.00000, -3237.58, -4425.43
0, 0.00000, -3284.38, -4815.97
0, 0.00000, -1151.64, 9304.51
0, 0.00000, -1160.9, 9271.22
0, 0.00000, -1170.71, 9237.04
0, 0.00000, -1180.61, 9202.09
0, 0.00000, -1190.66, 9166.12
0, 0.00000, -1200.84, 9129.16
0, 0.00000, -1211.09, 9091.45
0, 0.00000, -1221.53, 9052.54
0, 0.00000, -1232.14, 9012.45
0, 0.00000, -1242.81, 8971.65
0, 0.00000, -1253.64, 8929.7
0, 0.00000, -1264.67, 8886.38
0, 0.00000, -1275.8, 8842.18
0, 0.00000, -1287.05, 8796.89
0, 0.00000, -1298.44, 8750.54
0, 0.00000, -1310.05, 8702.68
0, 0.00000, -1321.77, 8653.82
0, 0.00000, -1333.64, 8603.74
0, 0.00000, -1345.7, 8552.25
0, 0.00000, -1357.88, 8499.63
0, 0.00000, -1370.29, 8445.44
0, 0.00000, -1382.8, 8390.19
0, 0.00000, -1395.5, 8333.47
0, 0.00000, -1408.38, 8275.32
0, 0.00000, -1421.47, 8215.58
0, 0.00000, -1434.71, 8154.52
0, 0.00000, -1448.12, 8091.98
0, 0.00000, -1461.74, 8027.8
0, 0.00000, -1475.55, 7962.06
0, 0.00000, -1489.56, 7894.62
0, 0.00000, -1503.73, 7825.76
0, 0.00000, -1518.16, 7754.94
0, 0.00000, -1532.78, 7682.46
0, 0.00000, -1547.56, 7608.41
0, 0.00000, -1562.61, 7532.28
0, 0.00000, -1577.87, 7454.4
0, 0.00000, -1593.33, 7374.68
0, 0.00000, -1609.01, 7293.06
0, 0.00000, -1624.95, 7209.27
0, 0.00000, -1641.09, 7123.67
0, 0.00000, -1657.5, 7035.85
0, 0.00000, -1674.13, 6945.98
0, 0.00000, -1691.06, 6853.7
0, 0.00000, -1708.2, 6759.39
0, 0.00000, -1725.61, 6662.72
0, 0.00000, -1743.28, 6563.77
0, 0.00000, -1761.22, 6462.42
0, 0.00000, -1779.44, 6358.61
0, 0.00000, -1797.93, 6252.3
0, 0.00000, -1816.73, 6143.33
0, 0.00000, -1835.82, 6031.7
0, 0.00000, -1855.19, 5917.47
0, 0.00000, -1874.88, 5800.41
0, 0.00000, -1894.88, 5680.51
0, 0.00000, -1915.19, 5557.78
0, 0.00000, -1935.83, 5431.99
0, 0.00000, -1956.81, 5303.14
0, 0.00000, -1978.11, 5171.22
0, 0.00000, -1999.82, 5036.07
0, 0.00000, -2021.9, 4897.74
0, 0.00000, -2044.34, 4756.01
0, 0.00000, -2067.16, 4610.8
0, 0.00000, -2090.37, 4462.12
0, 0.00000, -2114.09, 4309.96
0, 0.00000, -2138.22, 4154.09
0, 0.00000, -2162.78, 3994.29
0, 0.00000, -2187.78, 3830.67
0, 0.00000, -2213.22, 3662.95
0, 0.00000, -2239.2, 3491.12
0, 0.00000, -2265.75, 3315.22
0, 0.00000, -2292.78, 3134.85
0, 0.00000, -2320.29, 2949.94
0, 0.00000, -2349.03, 2761.15
0, 0.00000, -2378.87, 2567.94
0, 0.00000, -2410.09, 2370.41
0, 0.00000, -2442.1, 2167.84
0, 0.00000, -2474.76, 1959.47
0, 0.00000, -2508.41, 1745.51
0, 0.00000, -2543.11, 1525.79
0, 0.00000, -2578.52, 1299.72
0, 0.00000, -2614.66, 1067.16
0, 0.00000, -2651.54, 827.895
0, 0.00000, -2689.18, 581.739
0, 0.00000, -2727.54, 328.362
0, 0.00000, -2766.57, 67.7534
0, 0.00000, -2806.29, -200.424
0, 0.00000, -2846.06, -476.214
0, 0.00000, -2886.67, -759.974
0, 0.00000, -2927.26, -1051.36
0, 0.00000, -2967.54, -1350.5
0, 0.00000, -3008.6, -1657.71
0, 0.00000, -3049.87, -1973
0, 0.00000, -3091.8, -2296.66
0, 0.00000, -3134.62, -2629.16
0, 0.00000, -3178.33, -2970.62
0, 0.00000, -3222.95, -3321.44
0, 0.00000, -3268.5, -3681.89
0, 0.00000, -3315.06, -4052.29
0, 0.00000, -3362.68, -4433.08
0, 0.00000, -3411.38, -4824.47
0, 0.00000, -1193.25, 9310.32
0, 0.00000, -1202.87, 9277.04
0, 0.00000, -1213.04, 9242.9
0, 0.00000, -1223.3, 9208
0, 0.00000, -1233.76, 9171.9
0, 0.00000, -1244.3, 9135.05
0, 0.00000, -1254.96, 9097.25
0, 0.00000, -1265.81, 9058.28
0, 0.00000, -1276.77, 9018.39
0, 0.00000, -1287.83, 8977.59
0, 0.00000, -1299.05, 8935.67
0, 0.00000, -1310.48, 8892.43
0, 0.00000, -1322, 8848.33
0, 0.00000, -1333.7, 8802.96
0, 0.00000, -1345.52, 8756.55
0, 0.00000, -1357.52, 8708.91
0, 0.00000, -1369.72, 8659.85
0, 0.00000, -1382.02, 8609.84
0, 0.00000, -1394.5, 8558.47
0, 0.00000, -1407.16, 8505.77
0, 0.00000, -1419.98, 8451.79
0, 0.00000, -1433.01, 8396.34
0, 0.00000, -1446.17, 8339.68
0, 0.00000, -1459.55, 8281.44
0, 0.00000, -1473.09, 8221.88
0, 0.00000, -1486.81, 8160.82
0, 0.00000, -1500.76, 8098.14
0, 0.00000, -1514.86, 8034.08
0, 0.00000, -1529.19, 7968.31
0, 0.00000, -1543.72, 7900.9
0, 0.00000, -1558.44, 7831.93
0, 0.00000, -1573.37, 7761.26
0, 0.00000, -1588.53, 7688.8
0, 0.00000, -1603.89, 7614.63
0, 0.00000, -1619.47, 7538.66
0, 0.00000, -1635.28, 7460.81
0, 0.00000, -1651.34, 7381
0, 0.00000, -1667.61, 7299.35
0, 0.00000, -1684.13, 7215.64
0, 0.00000, -1700.91, 7129.81
0, 0.00000, -1717.92, 7042.03
0, 0.00000, -1735.18, 6952.11
0, 0.00000, -1752.7, 6860.04
0, 0.00000, -1770.49, 6765.67
0, 0.00000, -1788.57, 6668.87
0, 0.00000, -1806.91, 6569.87
0, 0.00000, -1825.5, 6468.57
0, 0.00000, -1844.43, 6364.59
0, 0.00000, -1863.62, 6258.19
0, 0.00000, -1883.12, 6149.23
0, 0.00000, -1902.9, 6037.69
0, 0.00000, -1923.01, 5923.35
0, 0.00000, -1943.43, 5806.28
0, 0.00000, -1964.19, 5686.3
0, 0.00000, -1985.27, 5563.44
0, 0.00000, -2006.68, 5437.6
0, 0.00000, -2028.46, 5308.64
0, 0.00000, -2050.56, 5176.66
0, 0.00000, -2073.08, 5041.5
0, 0.00000, -2095.99, 4903.07
0, 0.00000, -2119.28, 4761.25
0, 0.00000, -2142.96, 4615.94
0, 0.00000, -2167.06, 4467.13
0, 0.00000, -2191.69, 4314.86
0, 0.00000, -2216.73, 4158.86
0, 0.00000, -2242.22, 3998.96
0, 0.00000, -2268.17, 3835.19
0, 0.00000, -2294.59, 3667.31
0, 0.00000, -2321.55, 3495.33
0, 0.00000, -2349.12, 3319.23
0, 0.00000, -2377.17, 3138.74
0, 0.00000, -2405.73, 2953.6
0, 0.00000, -2435.67, 2764.69
0, 0.00000, -2466.71, 2571.39
0, 0.00000, -2499.22, 2373.89
0, 0.00000, -2532.47, 2170.91
0, 0.00000, -2566.37, 1962.28
0, 0.00000, -2601.4, 1748.12
0, 0.00000, -2637.42, 1528.07
0, 0.00000, -2674.19, 1301.65
0, 0.00000, -2711.72, 1068.72
0, 0.00000, -2750.01, 829.101
0, 0.00000, -2789.09, 582.606
0, 0.00000, -2828.91, 328.85
0, 0.00000, -2869.44, 67.8877
0, 0.00000, -2910.63, -200.774
0, 0.00000, -2951.95, -477.117
0, 0.00000, -2994.1, -761.22
0, 0.00000, -3035.95, -1052.95
0, 0.00000, -3077.77, -1352.54
0, 0.00000, -3120.42, -1660.34
0, 0.00000, -3163.18, -1976.09
0, 0.00000, -3206.74, -2300.34
0, 0.00000, -3251.22, -2633.38
0, 0.00000, -3296.63, -2975.51
0, 0.00000, -3342.97, -3326.92
0, 0.00000, -3390.29, -3688.01
0, 0.00000, -3438.68, -4059.2
0, 0.00000, -3488.15, -4440.69
0, 0.00000, -3538.75, -4832.82
0, 0.00000, -1234.96, 9315.94
0, 0.00000, -1244.94, 9282.67
0, 0.00000, -1255.48, 9248.55
0, 0.00000, -1266.09, 9213.7
0, 0.00000, -1276.91, 9177.67
0, 0.00000, -1287.8, 9140.93
0, 0.00000, -1298.88, 9103.04
0, 0.00000, -1310.07, 9064.23
0, 0.00000, -1321.43, 9024.3
0, 0.00000, -1332.9, 8983.49
0, 0.00000, -1344.53, 8941.6
0, 0.00000, -1356.35, 8898.42
0, 0.00000, -1368.32, 8854.2
0, 0.00000, -1380.41, 8808.95
0, 0.00000, -1392.68, 8762.48
0, 0.00000, -1405.11, 8714.82
0, 0.00000, -1417.7, 8665.99
0, 0.00000, -1430.48, 8615.82
0, 0.00000, -1443.39, 8564.54
0, 0.00000, -1456.53, 8511.77
0, 0.00000, -1469.77, 8457.96
0, 0.00000, -1483.26, 8402.52
0, 0.00000, -1496.93, 8345.71
0, 0.00000, -1510.77, 8287.57
0, 0.00000, -1524.81, 8227.95
0, 0.00000, -1539.03, 8166.89
0, 0.00000, -1553.43, 8104.45
0, 0.00000, -1568.06, 8040.29
0, 0.00000, -1582.91, 7974.47
0, 0.00000, -1597.93, 7907.26
0, 0.00000, -1613.21, 7838.15
0, 0.00000, -1628.65, 7767.6
0, 0.00000, -1644.35, 7695.13
0, 0.00000, -1660.3, 7620.82
0, 0.00000, -1676.42, 7544.97
0, 0.00000, -1692.84, 7466.92
0, 0.00000, -1709.46, 7387.18
0, 0.00000, -1726.32, 7305.48
0, 0.00000, -1743.43, 7221.79
0, 0.00000, -1760.8, 7136.06
0, 0.00000, -1778.42, 7048.28
0, 0.00000, -1796.32, 6958.25
0, 0.00000, -1814.47, 6866.16
0, 0.00000, -1832.92, 6771.68
0, 0.00000, -1851.63, 6675.02
0, 0.00000, -1870.64, 6575.92
0, 0.00000, -1889.91, 6474.59
0, 0.00000, -1909.5, 6370.67
0, 0.00000, -1929.39, 6264.27
0, 0.00000, -1949.59, 6155.22
0, 0.00000, -1970.11, 6043.55
0, 0.00000, -1990.95, 5929.14
0, 0.00000, -2012.13, 5811.95
0, 0.00000, -2033.61, 5692.06
0, 0.00000, -2055.47, 5569.08
0, 0.00000, -2077.66, 5443.19
0, 0.00000, -2100.22, 5314.22
0, 0.00000, -2123.15, 5182.05
0, 0.00000, -2146.49, 5046.83
0, 0.00000, -2170.25, 4908.25
0, 0.00000, -2194.38, 4766.38
0, 0.00000, -2218.92, 4620.98
0, 0.00000, -2243.92, 4472.04
0, 0.00000, -2269.44, 4319.73
0, 0.00000, -2295.4, 4163.56
0, 0.00000, -2321.82, 4003.57
0, 0.00000, -2348.73, 3839.64
0, 0.00000, -2376.12, 3671.65
0, 0.00000, -2404.08, 3499.49
0, 0.00000, -2432.66, 3323.26
0, 0.00000, -2461.74, 3142.58
0, 0.00000, -2491.35, 2957.27
0, 0.00000, -2522.49, 2768.3
0, 0.00000, -2554.77, 2574.82
0, 0.00000, -2588.57, 2377.24
0, 0.00000, -2623.05, 2174
0, 0.00000, -2658.21, 1965.06
0, 0.00000, -2694.62, 1750.72
0, 0.00000, -2731.99, 1530.3
0, 0.00000, -2770.11, 1303.62
0, 0.00000, -2809.01, 1070.41
0, 0.00000, -2848.73, 830.409
0, 0.00000, -2889.27, 583.479
0, 0.00000, -2930.55, 329.427
0, 0.00000, -2972.63, 67.7686
0, 0.00000, -3015.28, -201.281
0, 0.00000, -3058.11, -477.896
0, 0.00000, -3101.82, -762.38
0, 0.00000, -3144.94, -1054.64
0, 0.00000, -3188.31, -1354.67
0, 0.00000, -3232.44, -1662.98
0, 0.00000, -3276.8, -1979.12
0, 0.00000, -3322, -2303.95
0, 0.00000, -3368.15, -2637.61
0, 0.00000, -3415.25, -2980.29
0, 0.00000, -3463.34, -3332.41
0, 0.00000, -3512.44, -3694.17
0, 0.00000, -3562.65, -4066.01
0, 0.00000, -3614, -4448.31
0, 0.00000, -3666.52, -4841.22
0, 0.00000, -1276.7, 9321.57
0, 0.00000, -1287.04, 9288.3
0, 0.00000, -1297.88, 9254.42
0, 0.00000, -1308.92, 9219.4
0, 0.00000, -1320.1, 9183.44
0, 0.00000, -1331.4, 9146.58
0, 0.00000, -1342.83, 9108.8
0, 0.00000, -1354.38, 9070.14
0, 0.00000, -1366.15, 9030.18
0, 0.00000, -1378.03, 8989.35
0, 0.00000, -1390.06, 8947.47
0, 0.00000, -1402.29, 8904.35
0, 0.00000, -1414.65, 8860.2
0, 0.00000, -1427.19, 8814.85
0, 0.00000, -1439.85, 8768.53
0, 0.00000, -1452.72, 8720.84
0, 0.00000, -1465.75, 8672.02
0, 0.00000, -1478.97, 8621.89
0, 0.00000, -1492.31, 8570.69
0, 0.00000, -1505.88, 8518.03
0, 0.00000, -1519.65, 8463.97
0, 0.00000, -1533.61, 8408.53
0, 0.00000, -1547.7, 8351.96
0, 0.00000, -1562.05, 8293.7
0, 0.00000, -1576.55, 8234.2
0, 0.00000, -1591.28, 8173.11
0, 0.00000, -1606.21, 8110.49
0, 0.00000, -1621.34, 8046.4
0, 0.00000, -1636.69, 7980.71
0, 0.00000, -1652.23, 7913.48
0, 0.00000, -1668.03, 7844.41
0, 0.00000, -1684.03, 7773.76
0, 0.00000, -1700.29, 7701.25
0, 0.00000, -1716.75, 7627.15
0, 0.00000, -1733.49, 7551.01
0, 0.00000, -1750.45, 7473.11
0, 0.00000, -1767.64, 7393.39
0, 0.00000, -1785.07, 7311.78
0, 0.00000, -1802.82, 7227.9
0, 0.00000, -1820.78, 7142.22
0, 0.00000, -1839.03, 7054.38
0, 0.00000, -1857.55, 6964.38
0, 0.00000, -1876.34, 6872.21
0, 0.00000, -1895.43, 6777.74
0, 0.00000, -1914.78, 6681.16
0, 0.00000, -1934.45, 6582.04
0, 0.00000, -1954.44, 6480.47
0, 0.00000, -1974.71, 6376.54
0, 0.00000, -1995.28, 6270.19
0, 0.00000, -2016.19, 6161.13
0, 0.00000, -2037.43, 6049.38
0, 0.00000, -2059.01, 5934.96
0, 0.00000, -2080.93, 5817.68
0, 0.00000, -2103.19, 5697.63
0, 0.00000, -2125.8, 5574.68
0, 0.00000, -2148.77, 5448.73
0, 0.00000, -2172.14, 5319.63
0, 0.00000, -2195.86, 5187.46
0, 0.00000, -2220.03, 5052.15
0, 0.00000, -2244.63, 4913.47
0, 0.00000, -2269.62, 4771.47
0, 0.00000, -2295.03, 4626.01
0, 0.00000, -2320.91, 4477.03
0, 0.00000, -2347.35, 4324.47
0, 0.00000, -2374.22, 4168.26
0, 0.00000, -2401.59, 4008.14
0, 0.00000, -2429.45, 3844.06
0, 0.00000, -2457.83, 3675.93
0, 0.00000, -2486.79, 3503.64
0, 0.00000, -2516.38, 3327.24
