hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 0.00000, 262.641, 263.409, 265.475, 0, 436.05, 437.323, 440.753, 6.5697
0, 0.00000, 262.924, 263.684, 265.769, 0, 432.089, 433.336, 436.761, 6.53333
0, 0.00000, 263.206, 263.959, 266.062, 0, 428.156, 429.378, 432.798, 6.49687
0, 0.00000, 263.489, 264.232, 266.355, 0, 424.246, 425.442, 428.858, 6.46027
0, 0.00000, 263.77, 264.505, 266.646, 0, 420.372, 421.542, 424.952, 6.42368
0, 0.00000, 264.051, 264.777, 266.937, 0, 416.527, 417.671, 421.077, 6.38703
0, 0.00000, 264.331, 265.048, 267.227, 0, 412.712, 413.83, 417.231, 6.35034
0, 0.00000, 264.61, 265.318, 267.516, 0, 408.933, 410.025, 413.421, 6.31368
0, 0.00000, 264.889, 265.587, 267.805, 0, 405.185, 406.252, 409.642, 6.27699
0, 0.00000, 265.167, 265.855, 268.093, 0, 401.478, 402.519, 405.904, 6.24042
0, 0.00000, 265.445, 266.123, 268.38, 0, 397.808, 398.823, 402.203, 6.20389
0, 0.00000, 265.722, 266.389, 268.665, 0, 394.179, 395.168, 398.543, 6.16748
0, 0.00000, 265.998, 266.654, 268.95, 0, 390.595, 391.558, 394.928, 6.13125
0, 0.00000, 266.273, 266.919, 269.235, 0, 387.048, 387.985, 391.349, 6.09509
0, 0.00000, 266.548, 267.182, 269.518, 0, 383.55, 384.461, 387.82, 6.05919
0, 0.00000, 266.822, 267.444, 269.8, 0, 380.101, 380.986, 384.34, 6.02353
0, 0.00000, 267.095, 267.705, 270.081, 0, 376.7, 377.56, 380.908, 5.98812
0, 0.00000, 267.368, 267.966, 270.362, 0, 373.347, 374.181, 377.524, 5.95296
0, 0.00000, 267.64, 268.225, 270.642, 0, 370.049, 370.857, 374.196, 5.91816
0, 0.00000, 267.911, 268.483, 270.92, 0, 366.81, 367.592, 370.926, 5.88377
0, 0.00000, 268.182, 268.741, 271.198, 0, 363.623, 364.381, 367.709, 5.84972
0, 0.00000, 268.452, 268.997, 271.474, 0, 360.497, 361.229, 364.553, 5.81614
0, 0.00000, 268.721, 269.252, 271.749, 0, 357.437, 358.144, 361.464, 5.78311
0, 0.00000, 268.989, 269.506, 272.024, 0, 354.435, 355.116, 358.431, 5.7505
0, 0.00000, 269.256, 269.759, 272.297, 0, 351.503, 352.16, 355.471, 5.71855
0, 0.00000, 269.523, 270.01, 272.569, 0, 348.641, 349.272, 352.579, 5.6872
0, 0.00000, 269.789, 270.261, 272.84, 0, 345.846, 346.452, 349.755, 5.65647
0, 0.00000, 270.054, 270.511, 273.11, 0, 343.127, 343.708, 347.008, 5.62648
0, 0.00000, 270.318, 270.759, 273.379, 0, 340.485, 341.041, 344.339, 5.59726
0, 0.00000, 270.582, 271.007, 273.647, 0, 337.918, 338.45, 341.745, 5.5688
0, 0.00000, 270.844, 271.253, 273.913, 0, 335.435, 335.942, 339.235, 5.54122
0, 0.00000, 271.106, 271.498, 274.179, 0, 333.033, 333.516, 336.806, 5.51451
0, 0.00000, 271.367, 271.742, 274.443, 0, 330.719, 331.177, 334.466, 5.48878
0, 0.00000, 271.627, 271.985, 274.706, 0, 328.491, 328.925, 332.213, 5.464
0, 0.00000, 271.886, 272.226, 274.967, 0, 326.356, 326.766, 330.053, 5.4403
0, 0.00000, 272.144, 272.467, 275.228, 0, 324.311, 324.697, 327.985, 5.41765
0, 0.00000, 272.401, 272.706, 275.486, 0, 322.367, 322.728, 326.017, 5.3962
0, 0.00000, 272.658, 272.944, 275.744, 0, 320.516, 320.854, 324.143, 5.37588
0, 0.00000, 272.913, 273.181, 276.001, 0, 318.77, 319.084, 322.375, 5.35684
0, 0.00000, 273.168, 273.416, 276.256, 0, 317.124, 317.414, 320.708, 5.33906
0, 0.00000, 273.421, 273.651, 276.51, 0, 315.584, 315.85, 319.147, 5.3226
0, 0.00000, 273.674, 273.884, 276.762, 0, 314.151, 314.393, 317.695, 5.30752
0, 0.00000, 273.926, 274.116, 277.013, 0, 312.829, 313.048, 316.354, 5.29388
0, 0.00000, 274.176, 274.347, 277.262, 0, 311.619, 311.814, 315.126, 5.28169
0, 0.00000, 274.426, 274.577, 277.511, 0, 310.521, 310.693, 314.011, 5.27097
0, 0.00000, 274.675, 274.805, 277.758, 0, 309.539, 309.687, 313.013, 5.2618
0, 0.00000, 274.923, 275.032, 278.003, 0, 308.674, 308.798, 312.132, 5.25419
0, 0.00000, 275.169, 275.258, 278.247, 0, 307.931, 308.032, 311.375, 5.24823
0, 0.00000, 275.415, 275.483, 278.49, 0, 307.305, 307.382, 310.735, 5.24384
0, 0.00000, 275.659, 275.706, 278.73, 0, 306.803, 306.857, 310.221, 5.24116
0, 0.00000, 275.903, 275.928, 278.97, 0, 306.424, 306.454, 309.83, 5.24015
0, 0.00000, 276.145, 276.149, 279.207, 0, 306.171, 306.176, 309.566, 5.24085
0, 0.00000, 276.386, 276.368, 279.443, 0, 306.042, 306.024, 309.427, 5.24327
0, 0.00000, 276.627, 276.587, 279.678, 0, 306.039, 305.997, 309.415, 5.24744
0, 0.00000, 276.868, 276.806, 279.914, 0, 306.166, 306.099, 309.534, 5.25342
0, 0.00000, 277.109, 277.025, 280.148, 0, 306.423, 306.332, 309.784, 5.26123
0, 0.00000, 277.34, 277.234, 280.373, 0, 306.796, 306.681, 310.151, 5.27052
0, 0.00000, 277.575, 277.446, 280.6, 0, 307.302, 307.161, 310.652, 5.28167
0, 0.00000, 277.81, 277.658, 280.827, 0, 307.938, 307.773, 311.283, 5.29465
0, 0.00000, 278.042, 277.869, 281.052, 0, 308.701, 308.51, 312.043, 5.30937
0, 0.00000, 278.275, 278.079, 281.275, 0, 309.593, 309.377, 312.933, 5.32587
0, 0.00000, 278.505, 278.286, 281.497, 0, 310.609, 310.367, 313.947, 5.34403
0, 0.00000, 278.735, 278.493, 281.717, 0, 311.755, 311.487, 315.092, 5.36399
0, 0.00000, 278.962, 278.698, 281.935, 0, 313.024, 312.729, 316.361, 5.38558
0, 0.00000, 279.189, 278.902, 282.151, 0, 314.417, 314.096, 317.755, 5.40884
0, 0.00000, 279.414, 279.105, 282.366, 0, 315.936, 315.588, 319.275, 5.43378
0, 0.00000, 279.639, 279.306, 282.579, 0, 317.577, 317.201, 320.918, 5.46032
0, 0.00000, 279.861, 279.506, 282.79, 0, 319.335, 318.932, 322.679, 5.48838
0, 0.00000, 280.082, 279.704, 282.999, 0, 321.215, 320.784, 324.563, 5.51803
0, 0.00000, 280.302, 279.902, 283.207, 0, 323.215, 322.755, 326.566, 5.54919
0, 0.00000, 280.521, 280.098, 283.413, 0, 325.329, 324.841, 328.686, 5.58181
0, 0.00000, 280.738, 280.292, 283.617, 0, 327.557, 327.039, 330.918, 5.61581
0, 0.00000, 280.953, 280.486, 283.819, 0, 329.901, 329.354, 333.268, 5.65125
0, 0.00000, 281.167, 280.677, 284.019, 0, 332.351, 331.774, 335.725, 5.68794
0, 0.00000, 281.38, 280.868, 284.218, 0, 334.912, 334.305, 338.293, 5.72595
0, 0.00000, 281.591, 281.057, 284.414, 0, 337.581, 336.942, 340.968, 5.76519
0, 0.00000, 281.801, 281.245, 284.609, 0, 340.356, 339.687, 343.751, 5.80565
0, 0.00000, 282.009, 281.431, 284.802, 0, 343.233, 342.531, 346.635, 5.84721
0, 0.00000, 282.215, 281.615, 284.993, 0, 346.205, 345.471, 349.616, 5.88977
0, 0.00000, 226.504, 227.474, 228.365, 0, 940.234, 944.282, 947.979, 10.7375
0, 0.00000, 226.82, 227.792, 228.687, 0, 936.614, 940.633, 944.326, 10.6791
0, 0.00000, 227.137, 228.112, 229.009, 0, 932.966, 936.971, 940.658, 10.6502
0, 0.00000, 227.453, 228.43, 229.331, 0, 929.319, 933.312, 936.992, 10.6216
0, 0.00000, 227.769, 228.747, 229.652, 0, 925.675, 929.655, 933.328, 10.593
0, 0.00000, 228.087, 229.068, 229.975, 0, 921.986, 925.953, 929.62, 10.564
0, 0.00000, 228.403, 229.386, 230.296, 0, 918.325, 922.278, 925.939, 10.5353
0, 0.00000, 228.722, 229.706, 230.62, 0, 914.62, 918.561, 922.214, 10.5063
0, 0.00000, 229.039, 230.026, 230.943, 0, 910.92, 914.847, 918.495, 10.4773
0, 0.00000, 229.355, 230.344, 231.265, 0, 907.224, 911.138, 914.779, 10.4483
0, 0.00000, 229.675, 230.665, 231.59, 0, 903.488, 907.388, 911.023, 10.4191
0, 0.00000, 229.993, 230.985, 231.913, 0, 899.758, 903.645, 907.273, 10.3899
0, 0.00000, 230.311, 231.306, 232.237, 0, 896.011, 899.884, 903.507, 10.3606
0, 0.00000, 230.628, 231.625, 232.56, 0, 892.272, 896.131, 899.747, 10.3313
0, 0.00000, 230.948, 231.947, 232.886, 0, 888.495, 892.34, 895.95, 10.3018
0, 0.00000, 231.267, 232.268, 233.21, 0, 884.725, 888.557, 892.161, 10.2724
0, 0.00000, 231.586, 232.589, 233.534, 0, 880.942, 884.76, 888.357, 10.2428
0, 0.00000, 231.905, 232.91, 233.859, 0, 877.146, 880.95, 884.541, 10.2131
0, 0.00000, 232.223, 233.23, 234.183, 0, 873.359, 877.148, 880.734, 10.1835
0, 0.00000, 232.543, 233.551, 234.509, 0, 869.539, 873.314, 876.894, 10.1537
0, 0.00000, 232.863, 233.873, 234.835, 0, 865.709, 869.469, 873.042, 10.1238
0, 0.00000, 233.183, 234.196, 235.161, 0, 861.868, 865.613, 869.181, 10.0937
0, 0.00000, 233.501, 234.516, 235.485, 0, 858.038, 861.768, 865.33, 10.0638
0, 0.00000, 233.822, 234.838, 235.812, 0, 854.178, 857.894, 861.45, 10.0336
0, 0.00000, 234.142, 235.16, 236.138, 0, 850.311, 854.012, 857.562, 10.0034
0, 0.00000, 234.462, 235.483, 236.464, 0, 846.435, 850.121, 853.666, 9.97305
0, 0.00000, 234.782, 235.805, 236.791, 0, 842.553, 846.224, 849.763, 9.94267
0, 0.00000, 235.102, 236.126, 237.117, 0, 838.665, 842.321, 845.854, 9.91222
0, 0.00000, 235.423, 236.449, 237.444, 0, 834.752, 838.392, 841.919, 9.88158
0, 0.00000, 235.744, 236.772, 237.771, 0, 830.834, 834.458, 837.98, 9.85086
0, 0.00000, 236.065, 237.094, 238.098, 0, 826.912, 830.521, 834.037, 9.8201
0, 0.00000, 236.385, 237.416, 238.425, 0, 822.987, 826.58, 830.091, 9.78929
0, 0.00000, 236.706, 237.739, 238.752, 0, 819.04, 822.617, 826.122, 9.7583
0, 0.00000, 237.026, 238.061, 239.079, 0, 815.091, 818.652, 822.152, 9.72725
0, 0.00000, 237.348, 238.385, 239.407, 0, 811.122, 814.668, 818.162, 9.69604
0, 0.00000, 237.669, 238.707, 239.734, 0, 807.153, 810.682, 814.171, 9.66479
0, 0.00000, 237.989, 239.029, 240.061, 0, 803.185, 806.697, 810.181, 9.6335
0, 0.00000, 238.31, 239.351, 240.389, 0, 799.199, 802.695, 806.173, 9.60206
0, 0.00000, 238.631, 239.675, 240.717, 0, 795.196, 798.676, 802.149, 9.57046
0, 0.00000, 238.953, 239.998, 241.045, 0, 791.179, 794.642, 798.109, 9.5387
0, 0.00000, 239.274, 240.321, 241.373, 0, 787.165, 790.611, 794.073, 9.50691
0, 0.00000, 239.595, 240.644, 241.701, 0, 783.137, 786.566, 790.023, 9.47499
0, 0.00000, 239.915, 240.965, 242.028, 0, 779.114, 782.526, 785.978, 9.44305
0, 0.00000, 240.237, 241.289, 242.357, 0, 775.063, 778.457, 781.904, 9.41086
0, 0.00000, 240.558, 241.61, 242.685, 0, 771.017, 774.393, 777.837, 9.37926
0, 0.00000, 240.879, 241.931, 243.013, 0, 766.961, 770.315, 773.761, 9.34992
0, 0.00000, 241.2, 242.253, 243.343, 0, 762.88, 766.211, 769.659, 9.32109
0, 0.00000, 241.521, 242.574, 243.672, 0, 758.807, 762.117, 765.566, 9.29222
0, 0.00000, 241.841, 242.894, 244, 0, 754.727, 758.014, 761.466, 9.26337
0, 0.00000, 242.163, 243.215, 244.33, 0, 750.624, 753.887, 757.345, 9.23606
0, 0.00000, 242.482, 243.533, 244.659, 0, 746.532, 749.769, 753.235, 9.21031
0, 0.00000, 242.803, 243.852, 244.989, 0, 742.42, 745.63, 749.104, 9.18462
0, 0.00000, 243.123, 244.171, 245.318, 0, 738.305, 741.489, 744.971, 9.15882
0, 0.00000, 243.444, 244.491, 245.648, 0, 734.172, 737.328, 740.819, 9.13296
0, 0.00000, 243.764, 244.808, 245.976, 0, 730.053, 733.182, 736.681, 9.10519
0, 0.00000, 244.086, 245.127, 246.304, 0, 725.906, 729.004, 732.504, 9.06299
0, 0.00000, 244.408, 245.445, 246.63, 0, 721.761, 724.827, 728.325, 9.01653
0, 0.00000, 244.729, 245.762, 246.955, 0, 717.618, 720.651, 724.146, 8.96709
0, 0.00000, 245.051, 246.08, 247.279, 0, 713.464, 716.463, 719.954, 8.9157
0, 0.00000, 245.374, 246.395, 247.603, 0, 709.301, 712.255, 715.746, 8.85466
0, 0.00000, 245.697, 246.707, 247.923, 0, 705.145, 708.048, 711.534, 8.77768
0, 0.00000, 246.022, 247.02, 248.244, 0, 700.966, 703.816, 707.299, 8.70158
0, 0.00000, 246.343, 247.332, 248.563, 0, 696.789, 699.592, 703.071, 8.63437
0, 0.00000, 246.662, 247.642, 248.884, 0, 692.599, 695.355, 698.839, 8.57598
0, 0.00000, 246.982, 247.951, 249.205, 0, 688.404, 691.11, 694.602, 8.52022
0, 0.00000, 247.299, 248.261, 249.526, 0, 684.198, 686.864, 690.361, 8.4732
0, 0.00000, 247.616, 248.571, 249.847, 0, 679.975, 682.601, 686.103, 8.42674
0, 0.00000, 247.931, 248.879, 250.167, 0, 675.762, 678.348, 681.857, 8.38285
0, 0.00000, 248.244, 249.188, 250.488, 0, 671.526, 674.082, 677.598, 8.35226
0, 0.00000, 248.556, 249.498, 250.81, 0, 667.275, 669.804, 673.325, 8.32354
0, 0.00000, 248.867, 249.806, 251.13, 0, 663.038, 665.541, 669.067, 8.29434
0, 0.00000, 249.179, 250.115, 251.451, 0, 658.779, 661.254, 664.786, 8.2651
0, 0.00000, 249.489, 250.423, 251.771, 0, 654.522, 656.973, 660.508, 8.23855
0, 0.00000, 249.797, 250.732, 252.09, 0, 650.263, 652.697, 656.235, 8.21899
0, 0.00000, 250.104, 251.04, 252.41, 0, 645.999, 648.416, 651.956, 8.19818
0, 0.00000, 250.413, 251.349, 252.73, 0, 641.718, 644.117, 647.659, 8.17702
0, 0.00000, 250.72, 251.656, 253.05, 0, 637.445, 639.827, 643.37, 8.15559
0, 0.00000, 251.027, 251.964, 253.369, 0, 633.17, 635.534, 639.079, 8.13386
0, 0.00000, 251.333, 252.271, 253.688, 0, 628.894, 631.239, 634.786, 8.11182
0, 0.00000, 251.64, 252.577, 254.007, 0, 624.618, 626.944, 630.493, 8.08949
0, 0.00000, 251.946, 252.884, 254.326, 0, 620.332, 622.64, 626.19, 8.06681
0, 0.00000, 252.252, 253.19, 254.644, 0, 616.048, 618.337, 621.89, 8.04383
0, 0.00000, 252.558, 253.495, 254.962, 0, 611.769, 614.039, 617.593, 8.02056
0, 0.00000, 252.863, 253.8, 255.28, 0, 607.483, 609.734, 613.289, 7.99696
0, 0.00000, 253.168, 254.105, 255.597, 0, 603.204, 605.436, 608.992, 7.97307
0, 0.00000, 253.473, 254.409, 255.914, 0, 598.922, 601.134, 604.692, 7.94885
0, 0.00000, 253.777, 254.713, 256.231, 0, 594.638, 596.83, 600.389, 7.9243
0, 0.00000, 254.082, 255.016, 256.548, 0, 590.354, 592.526, 596.086, 7.89942
0, 0.00000, 254.386, 255.319, 256.865, 0, 586.071, 588.222, 591.784, 7.87423
0, 0.00000, 254.689, 255.622, 257.181, 0, 581.791, 583.921, 587.484, 7.84872
0, 0.00000, 254.993, 255.924, 257.497, 0, 577.514, 579.623, 583.187, 7.82291
0, 0.00000, 255.295, 256.225, 257.813, 0, 573.242, 575.33, 578.895, 7.79679
0, 0.00000, 255.597, 256.526, 258.127, 0, 568.976, 571.043, 574.609, 7.77037
0, 0.00000, 255.899, 256.827, 258.442, 0, 564.708, 566.754, 570.32, 7.74361
0, 0.00000, 256.202, 257.127, 258.757, 0, 560.44, 562.464, 566.031, 7.71651
0, 0.00000, 256.502, 257.426, 259.07, 0, 556.191, 558.193, 561.761, 7.68918
0, 0.00000, 256.803, 257.725, 259.384, 0, 551.935, 553.915, 557.483, 7.66147
0, 0.00000, 257.104, 258.023, 259.697, 0, 547.692, 549.65, 553.218, 7.6335
0, 0.00000, 257.404, 258.321, 260.011, 0, 543.445, 545.38, 548.948, 7.60515
0, 0.00000, 257.704, 258.618, 260.323, 0, 539.213, 541.125, 544.694, 7.57656
0, 0.00000, 258.003, 258.914, 260.635, 0, 534.988, 536.877, 540.446, 7.54767
0, 0.00000, 258.301, 259.21, 260.946, 0, 530.772, 532.638, 536.207, 7.51848
0, 0.00000, 258.6, 259.505, 261.258, 0, 526.558, 528.401, 531.969, 7.48896
0, 0.00000, 258.898, 259.8, 261.568, 0, 522.363, 524.183, 527.751, 7.45921
0, 0.00000, 259.195, 260.094, 261.878, 0, 518.173, 519.969, 523.537, 7.42915
0, 0.00000, 259.492, 260.387, 262.188, 0, 513.996, 515.768, 519.336, 7.39883
0, 0.00000, 259.789, 260.68, 262.497, 0, 509.827, 511.574, 515.142, 7.36821
0, 0.00000, 260.085, 260.971, 262.806, 0, 505.673, 507.397, 510.963, 7.33734
0, 0.00000, 260.381, 261.263, 263.114, 0, 501.529, 503.228, 506.794, 7.30619
0, 0.00000, 260.676, 261.553, 263.421, 0, 497.403, 499.077, 502.643, 7.27482
0, 0.00000, 260.97, 261.843, 263.728, 0, 493.289, 494.938, 498.503, 7.24319
0, 0.00000, 261.264, 262.132, 264.035, 0, 489.188, 490.812, 494.376, 7.2113
0, 0.00000, 261.558, 262.421, 264.341, 0, 485.108, 486.707, 490.27, 7.17922
0, 0.00000, 261.851, 262.708, 264.646, 0, 481.043, 482.617, 486.178, 7.1469
0, 0.00000, 262.143, 262.995, 264.951, 0, 477.001, 478.549, 482.109, 7.11442
0, 0.00000, 262.435, 263.281, 265.255, 0, 472.975, 474.499, 478.057, 7.08172
0, 0.00000, 262.727, 263.566, 265.559, 0, 468.968, 470.465, 474.023, 7.04881
0, 0.00000, 263.018, 263.851, 265.862, 0, 464.98, 466.451, 470.007, 7.01572
0, 0.00000, 263.308, 264.134, 266.164, 0, 461.017, 462.463, 466.017, 6.9825
0, 0.00000, 263.598, 264.417, 266.465, 0, 457.081, 458.501, 462.053, 6.94915
0, 0.00000, 263.887, 264.699, 266.766, 0, 453.166, 454.56, 458.11, 6.91565
0, 0.00000, 264.176, 264.98, 267.066, 0, 449.279, 450.646, 454.195, 6.88205
0, 0.00000, 264.464, 265.26, 267.366, 0, 445.414, 446.755, 450.302, 6.84832
0, 0.00000, 264.751, 265.54, 267.665, 0, 441.584, 442.899, 446.443, 6.81456
0, 0.00000, 265.038, 265.818, 267.962, 0, 437.783, 439.071, 442.613, 6.78073
0, 0.00000, 265.325, 266.096, 268.26, 0, 434.006, 435.267, 438.807, 6.7468
0, 0.00000, 265.61, 266.372, 268.556, 0, 430.269, 431.504, 435.042, 6.71292
0, 0.00000, 265.895, 266.647, 268.852, 0, 426.528, 427.734, 431.268, 6.67185
0, 0.00000, 266.179, 266.922, 269.146, 0, 422.857, 424.037, 427.568, 6.6381
0, 0.00000, 266.463, 267.196, 269.44, 0, 419.222, 420.375, 423.904, 6.60431
0, 0.00000, 266.746, 267.469, 269.734, 0, 415.623, 416.748, 420.275, 6.57057
0, 0.00000, 267.028, 267.741, 270.026, 0, 412.068, 413.167, 416.691, 6.53699
0, 0.00000, 267.31, 268.012, 270.318, 0, 408.554, 409.626, 413.147, 6.5035
0, 0.00000, 267.591, 268.282, 270.609, 0, 405.079, 406.124, 409.643, 6.47014
0, 0.00000, 267.872, 268.551, 270.898, 0, 401.653, 402.671, 406.188, 6.43701
0, 0.00000, 268.151, 268.819, 271.187, 0, 398.275, 399.266, 402.781, 6.40409
0, 0.00000, 268.43, 269.086, 271.475, 0, 394.94, 395.904, 399.416, 6.37136
0, 0.00000, 268.708, 269.352, 271.762, 0, 391.66, 392.597, 396.108, 6.33897
0, 0.00000, 268.986, 269.617, 272.048, 0, 388.427, 389.337, 392.845, 6.3068
0, 0.00000, 269.263, 269.881, 272.333, 0, 385.251, 386.134, 389.64, 6.27504
0, 0.00000, 269.539, 270.144, 272.617, 0, 382.132, 382.989, 386.493, 6.24365
0, 0.00000, 269.815, 270.405, 272.9, 0, 379.069, 379.898, 383.401, 6.21265
0, 0.00000, 270.089, 270.666, 273.182, 0, 376.068, 376.871, 380.372, 6.18213
0, 0.00000, 270.363, 270.925, 273.463, 0, 373.128, 373.904, 377.404, 6.15209
0, 0.00000, 270.636, 271.184, 273.743, 0, 370.252, 371.001, 374.499, 6.12256
0, 0.00000, 270.909, 271.441, 274.022, 0, 367.441, 368.164, 371.661, 6.0936
0, 0.00000, 271.181, 271.698, 274.3, 0, 364.699, 365.394, 368.891, 6.06525
0, 0.00000, 271.451, 271.953, 274.576, 0, 362.03, 362.699, 366.195, 6.03758
0, 0.00000, 271.721, 272.207, 274.852, 0, 359.432, 360.075, 363.571, 6.01058
0, 0.00000, 271.991, 272.46, 275.126, 0, 356.909, 357.524, 361.021, 5.98431
0, 0.00000, 272.259, 272.711, 275.399, 0, 354.467, 355.056, 358.553, 5.95887
0, 0.00000, 272.526, 272.961, 275.671, 0, 352.101, 352.664, 356.162, 5.93421
0, 0.00000, 272.793, 273.211, 275.942, 0, 349.816, 350.353, 353.853, 5.91042
0, 0.00000, 273.059, 273.459, 276.212, 0, 347.618, 348.128, 351.629, 5.88756
0, 0.00000, 273.324, 273.706, 276.48, 0, 345.506, 345.99, 349.493, 5.86566
0, 0.00000, 273.588, 273.952, 276.747, 0, 343.482, 343.939, 347.446, 5.84476
0, 0.00000, 273.852, 274.197, 277.013, 0, 341.549, 341.981, 345.491, 5.82492
0, 0.00000, 274.114, 274.44, 277.277, 0, 339.71, 340.116, 343.629, 5.80617
0, 0.00000, 274.375, 274.682, 277.54, 0, 337.968, 338.347, 341.865, 5.78857
0, 0.00000, 274.636, 274.923, 277.802, 0, 336.323, 336.676, 340.199, 5.77215
0, 0.00000, 274.895, 275.163, 278.062, 0, 334.776, 335.104, 338.632, 5.75695
0, 0.00000, 275.154, 275.401, 278.321, 0, 333.332, 333.634, 337.169, 5.74301
0, 0.00000, 275.412, 275.639, 278.579, 0, 331.992, 332.267, 335.809, 5.73038
0, 0.00000, 275.669, 275.875, 278.836, 0, 330.756, 331.005, 334.554, 5.71908
0, 0.00000, 275.924, 276.11, 279.09, 0, 329.63, 329.854, 333.412, 5.7092
0, 0.00000, 276.179, 276.343, 279.344, 0, 328.611, 328.809, 332.376, 5.7007
0, 0.00000, 276.433, 276.576, 279.595, 0, 327.705, 327.877, 331.454, 5.69368
0, 0.00000, 276.686, 276.807, 279.846, 0, 326.911, 327.056, 330.645, 5.68813
0, 0.00000, 276.937, 277.036, 280.094, 0, 326.233, 326.352, 329.952, 5.6841
0, 0.00000, 277.188, 277.265, 280.342, 0, 325.669, 325.762, 329.375, 5.68161
0, 0.00000, 277.437, 277.492, 280.587, 0, 325.222, 325.288, 328.914, 5.68068
0, 0.00000, 277.686, 277.718, 280.832, 0, 324.892, 324.932, 328.573, 5.68133
0, 0.00000, 277.934, 277.943, 281.075, 0, 324.681, 324.694, 328.351, 5.68359
0, 0.00000, 278.179, 278.165, 281.315, 0, 324.59, 324.577, 328.25, 5.68747
0, 0.00000, 278.424, 278.387, 281.555, 0, 324.62, 324.579, 328.27, 5.69298
0, 0.00000, 278.664, 278.605, 281.789, 0, 324.767, 324.7, 328.409, 5.70003
0, 0.00000, 278.909, 278.825, 282.026, 0, 325.039, 324.944, 328.673, 5.70883
0, 0.00000, 279.155, 279.048, 282.265, 0, 325.44, 325.318, 329.067, 5.71947
0, 0.00000, 279.394, 279.263, 282.497, 0, 325.954, 325.804, 329.575, 5.73156
0, 0.00000, 279.634, 279.479, 282.729, 0, 326.594, 326.416, 330.209, 5.74534
0, 0.00000, 279.872, 279.693, 282.958, 0, 327.355, 327.149, 330.966, 5.76076
0, 0.00000, 280.108, 279.906, 283.185, 0, 328.234, 328, 331.841, 5.77776
0, 0.00000, 280.344, 280.118, 283.412, 0, 329.239, 328.976, 332.843, 5.79645
0, 0.00000, 280.578, 280.328, 283.636, 0, 330.364, 330.072, 333.966, 5.81673
0, 0.00000, 280.812, 280.537, 283.859, 0, 331.611, 331.289, 335.211, 5.83863
0, 0.00000, 281.043, 280.745, 284.08, 0, 332.974, 332.623, 336.574, 5.86204
0, 0.00000, 281.273, 280.951, 284.298, 0, 334.454, 334.073, 338.053, 5.88696
0, 0.00000, 281.502, 281.156, 284.516, 0, 336.054, 335.643, 339.653, 5.91342
0, 0.00000, 281.73, 281.359, 284.731, 0, 337.773, 337.331, 341.373, 5.94142
0, 0.00000, 281.956, 281.561, 284.945, 0, 339.603, 339.13, 343.204, 5.97078
0, 0.00000, 282.181, 281.762, 285.157, 0, 341.547, 341.043, 345.151, 6.00157
0, 0.00000, 282.405, 281.962, 285.367, 0, 343.606, 343.07, 347.212, 6.03378
0, 0.00000, 282.627, 282.16, 285.575, 0, 345.776, 345.207, 349.385, 6.06731
0, 0.00000, 282.847, 282.357, 285.781, 0, 348.052, 347.451, 351.664, 6.10208
0, 0.00000, 283.066, 282.552, 285.985, 0, 350.434, 349.8, 354.051, 6.13809
0, 0.00000, 283.284, 282.746, 286.188, 0, 352.927, 352.26, 356.548, 6.17538
0, 0.00000, 283.499, 282.938, 286.388, 0, 355.519, 354.818, 359.144, 6.21373
0, 0.00000, 283.714, 283.13, 286.587, 0, 358.217, 357.481, 361.847, 6.25326
0, 0.00000, 283.927, 283.319, 286.783, 0, 361.012, 360.243, 364.648, 6.2938
0, 0.00000, 284.138, 283.508, 286.978, 0, 363.91, 363.105, 367.551, 6.33542
0, 0.00000, 227.513, 228.498, 229.374, 0, 948.323, 952.447, 956.098, 10.8201
0, 0.00000, 227.834, 228.82, 229.7, 0, 944.717, 948.811, 952.458, 10.7593
0, 0.00000, 228.154, 229.143, 230.025, 0, 941.106, 945.188, 948.829, 10.7312
0, 0.00000, 228.475, 229.466, 230.352, 0, 937.475, 941.544, 945.179, 10.7032
0, 0.00000, 228.795, 229.788, 230.677, 0, 933.846, 937.903, 941.531, 10.6752
0, 0.00000, 229.116, 230.112, 231.004, 0, 930.198, 934.243, 937.864, 10.6471
0, 0.00000, 229.438, 230.436, 231.331, 0, 926.532, 930.563, 934.179, 10.6189
0, 0.00000, 229.759, 230.759, 231.658, 0, 922.87, 926.888, 930.497, 10.5907
0, 0.00000, 230.081, 231.083, 231.985, 0, 919.19, 923.195, 926.798, 10.5624
0, 0.00000, 230.404, 231.408, 232.314, 0, 915.493, 919.486, 923.082, 10.534
0, 0.00000, 230.726, 231.732, 232.641, 0, 911.802, 915.782, 919.372, 10.5057
0, 0.00000, 231.048, 232.056, 232.968, 0, 908.095, 912.062, 915.646, 10.4772
0, 0.00000, 231.371, 232.381, 233.297, 0, 904.373, 908.326, 911.905, 10.4487
0, 0.00000, 231.694, 232.707, 233.626, 0, 900.637, 904.577, 908.149, 10.4201
0, 0.00000, 232.016, 233.031, 233.954, 0, 896.908, 900.834, 904.401, 10.3915
0, 0.00000, 232.34, 233.358, 234.284, 0, 893.145, 897.058, 900.618, 10.3627
0, 0.00000, 232.663, 233.683, 234.613, 0, 889.39, 893.289, 896.844, 10.3339
