hour, t(sec), P1 (kW), Q1 (kvar)
0, 0.00000, -228.429, -86.2075
0, 0.00000, -228.751, -91.5893
0, 0.00000, -229.072, -96.9866
0, 0.00000, -229.39, -102.394
0, 0.00000, -229.706, -107.821
0, 0.00000, -230.019, -113.255
0, 0.00000, -230.33, -118.709
0, 0.00000, -230.639, -124.171
0, 0.00000, -159.515, 607.452
0, 0.00000, -159.954, 605.653
0, 0.00000, -160.392, 603.847
0, 0.00000, -160.834, 602.017
0, 0.00000, -161.274, 600.177
0, 0.00000, -161.718, 598.314
0, 0.00000, -162.161, 596.443
0, 0.00000, -162.606, 594.548
0, 0.00000, -163.05, 592.645
0, 0.00000, -163.496, 590.72
0, 0.00000, -163.945, 588.774
0, 0.00000, -164.392, 586.819
0, 0.00000, -164.842, 584.843
0, 0.00000, -165.29, 582.859
0, 0.00000, -165.74, 580.855
0, 0.00000, -166.191, 578.831
0, 0.00000, -166.645, 576.786
0, 0.00000, -167.096, 574.735
0, 0.00000, -167.552, 572.652
0, 0.00000, -168.007, 570.562
0, 0.00000, -168.462, 568.454
0, 0.00000, -168.916, 566.34
0, 0.00000, -169.373, 564.195
0, 0.00000, -169.832, 562.033
0, 0.00000, -170.291, 559.853
0, 0.00000, -170.748, 557.668
0, 0.00000, -171.209, 555.454
0, 0.00000, -171.67, 553.224
0, 0.00000, -172.131, 550.978
0, 0.00000, -172.593, 548.716
0, 0.00000, -173.055, 546.438
0, 0.00000, -173.519, 544.134
0, 0.00000, -173.984, 541.815
0, 0.00000, -174.448, 539.481
0, 0.00000, -174.915, 537.122
0, 0.00000, -175.381, 534.749
0, 0.00000, -175.847, 532.363
0, 0.00000, -176.315, 529.953
0, 0.00000, -176.783, 527.531
0, 0.00000, -177.252, 525.085
0, 0.00000, -177.723, 522.615
0, 0.00000, -178.192, 520.135
0, 0.00000, -178.663, 517.633
0, 0.00000, -179.133, 515.12
0, 0.00000, -179.607, 512.576
0, 0.00000, -180.079, 510.021
0, 0.00000, -180.551, 507.447
0, 0.00000, -181.025, 504.853
0, 0.00000, -181.499, 502.24
0, 0.00000, -181.973, 499.609
0, 0.00000, -182.45, 496.948
0, 0.00000, -182.925, 494.281
0, 0.00000, -183.401, 491.586
0, 0.00000, -183.878, 488.873
0, 0.00000, -184.354, 486.145
0, 0.00000, -184.83, 483.401
0, 0.00000, -185.308, 480.621
0, 0.00000, -185.785, 477.837
0, 0.00000, -186.264, 475.019
0, 0.00000, -186.74, 472.198
0, 0.00000, -187.219, 469.343
0, 0.00000, -187.698, 466.464
0, 0.00000, -188.175, 463.575
0, 0.00000, -188.653, 460.663
0, 0.00000, -189.13, 457.73
0, 0.00000, -189.606, 454.764
0, 0.00000, -190.081, 451.787
0, 0.00000, -190.557, 448.783
0, 0.00000, -191.032, 445.761
0, 0.00000, -191.507, 442.709
0, 0.00000, -191.981, 439.642
0, 0.00000, -192.454, 436.559
0, 0.00000, -192.928, 433.442
0, 0.00000, -193.401, 430.31
0, 0.00000, -193.874, 427.155
0, 0.00000, -194.345, 423.989
0, 0.00000, -194.818, 420.793
0, 0.00000, -195.29, 417.578
0, 0.00000, -195.762, 414.343
0, 0.00000, -196.234, 411.081
0, 0.00000, -196.706, 407.804
0, 0.00000, -197.178, 404.511
0, 0.00000, -197.651, 401.185
0, 0.00000, -198.122, 397.854
0, 0.00000, -198.595, 394.493
0, 0.00000, -199.067, 391.111
0, 0.00000, -199.54, 387.709
0, 0.00000, -200.012, 384.288
0, 0.00000, -200.484, 380.849
0, 0.00000, -200.955, 377.393
0, 0.00000, -201.428, 373.904
0, 0.00000, -201.899, 370.408
0, 0.00000, -202.371, 366.881
0, 0.00000, -202.844, 363.333
0, 0.00000, -203.314, 359.772
0, 0.00000, -203.786, 356.183
0, 0.00000, -204.257, 352.576
0, 0.00000, -204.728, 348.951
0, 0.00000, -205.199, 345.301
0, 0.00000, -205.669, 341.636
0, 0.00000, -206.139, 337.948
0, 0.00000, -206.609, 334.238
0, 0.00000, -207.079, 330.507
0, 0.00000, -207.549, 326.749
0, 0.00000, -208.018, 322.979
0, 0.00000, -208.487, 319.184
0, 0.00000, -208.955, 315.371
0, 0.00000, -209.423, 311.534
0, 0.00000, -209.891, 307.675
0, 0.00000, -210.345, 303.77
0, 0.00000, -210.811, 299.874
0, 0.00000, -211.277, 295.951
0, 0.00000, -211.742, 292.015
0, 0.00000, -212.208, 288.052
0, 0.00000, -212.672, 284.071
0, 0.00000, -213.136, 280.07
0, 0.00000, -213.599, 276.045
0, 0.00000, -214.062, 272.002
0, 0.00000, -214.524, 267.941
0, 0.00000, -214.986, 263.85
0, 0.00000, -215.447, 259.748
0, 0.00000, -215.907, 255.622
0, 0.00000, -216.367, 251.471
0, 0.00000, -216.826, 247.303
0, 0.00000, -217.284, 243.117
0, 0.00000, -217.742, 238.905
0, 0.00000, -218.198, 234.674
0, 0.00000, -218.654, 230.422
0, 0.00000, -219.11, 226.149
0, 0.00000, -219.564, 221.854
0, 0.00000, -220.017, 217.546
0, 0.00000, -220.47, 213.208
0, 0.00000, -220.922, 208.853
0, 0.00000, -221.373, 204.481
0, 0.00000, -221.823, 200.084
0, 0.00000, -222.271, 195.67
0, 0.00000, -222.719, 191.236
0, 0.00000, -223.166, 186.78
0, 0.00000, -223.612, 182.304
0, 0.00000, -224.057, 177.803
0, 0.00000, -224.501, 173.286
0, 0.00000, -224.943, 168.753
0, 0.00000, -225.385, 164.195
0, 0.00000, -225.826, 159.616
0, 0.00000, -226.264, 155.023
0, 0.00000, -226.703, 150.403
0, 0.00000, -227.139, 145.768
0, 0.00000, -227.575, 141.111
0, 0.00000, -228.009, 136.434
0, 0.00000, -228.442, 131.743
0, 0.00000, -228.874, 127.028
0, 0.00000, -229.304, 122.292
0, 0.00000, -229.733, 117.538
0, 0.00000, -230.161, 112.767
0, 0.00000, -230.587, 107.975
0, 0.00000, -231.011, 103.164
0, 0.00000, -231.435, 98.3336
0, 0.00000, -231.856, 93.4854
0, 0.00000, -232.277, 88.6128
0, 0.00000, -232.695, 83.7304
0, 0.00000, -233.112, 78.8241
0, 0.00000, -233.529, 73.8935
0, 0.00000, -233.942, 68.9556
0, 0.00000, -234.354, 63.9947
0, 0.00000, -234.765, 59.0112
0, 0.00000, -235.174, 54.0169
0, 0.00000, -235.581, 49.0052
0, 0.00000, -235.987, 43.9679
0, 0.00000, -236.391, 38.9091
0, 0.00000, -236.792, 33.8539
0, 0.00000, -237.192, 28.7686
0, 0.00000, -237.592, 23.6423
0, 0.00000, -237.988, 18.5179
0, 0.00000, -238.382, 13.3848
0, 0.00000, -238.776, 8.21723
0, 0.00000, -239.167, 3.03704
0, 0.00000, -239.554, -2.13092
0, 0.00000, -239.941, -7.34695
0, 0.00000, -240.326, -12.5805
0, 0.00000, -240.708, -17.8103
0, 0.00000, -241.089, -23.0643
0, 0.00000, -241.467, -28.333
0, 0.00000, -241.842, -33.6156
0, 0.00000, -242.217, -38.9302
0, 0.00000, -242.589, -44.2467
0, 0.00000, -242.959, -49.5867
0, 0.00000, -243.326, -54.9309
0, 0.00000, -243.691, -60.2992
0, 0.00000, -244.055, -65.6871
0, 0.00000, -244.415, -71.0821
0, 0.00000, -244.773, -76.4932
0, 0.00000, -245.129, -81.9194
0, 0.00000, -245.483, -87.36
0, 0.00000, -245.835, -92.8227
0, 0.00000, -246.183, -98.2907
0, 0.00000, -246.529, -103.772
0, 0.00000, -246.873, -109.273
0, 0.00000, -247.215, -114.786
0, 0.00000, -247.553, -120.309
0, 0.00000, -247.89, -125.849
0, 0.00000, -170.107, 612.871
0, 0.00000, -170.578, 611.073
0, 0.00000, -171.053, 609.254
0, 0.00000, -171.527, 607.425
0, 0.00000, -172.004, 605.574
0, 0.00000, -172.48, 603.714
0, 0.00000, -172.955, 601.844
0, 0.00000, -173.432, 599.952
0, 0.00000, -173.912, 598.04
0, 0.00000, -174.394, 596.106
0, 0.00000, -174.875, 594.163
0, 0.00000, -175.358, 592.2
0, 0.00000, -175.84, 590.229
0, 0.00000, -176.323, 588.237
0, 0.00000, -176.808, 586.226
0, 0.00000, -177.295, 584.195
0, 0.00000, -177.78, 582.157
0, 0.00000, -178.27, 580.087
0, 0.00000, -178.758, 578.011
0, 0.00000, -179.247, 575.917
0, 0.00000, -179.737, 573.804
0, 0.00000, -180.229, 571.673
0, 0.00000, -180.721, 569.524
0, 0.00000, -181.214, 567.358
0, 0.00000, -181.708, 565.175
0, 0.00000, -182.202, 562.975
0, 0.00000, -182.697, 560.759
0, 0.00000, -183.193, 558.526
0, 0.00000, -183.688, 556.278
0, 0.00000, -184.187, 554.002
0, 0.00000, -184.686, 551.712
0, 0.00000, -185.185, 549.406
0, 0.00000, -185.686, 547.075
0, 0.00000, -186.187, 544.729
0, 0.00000, -186.688, 542.37
0, 0.00000, -187.191, 539.986
0, 0.00000, -187.694, 537.589
0, 0.00000, -188.199, 535.168
0, 0.00000, -188.702, 532.735
0, 0.00000, -189.208, 530.279
0, 0.00000, -189.715, 527.8
0, 0.00000, -190.221, 525.31
0, 0.00000, -190.729, 522.798
0, 0.00000, -191.237, 520.265
0, 0.00000, -191.744, 517.722
0, 0.00000, -192.255, 515.148
0, 0.00000, -192.764, 512.565
0, 0.00000, -193.276, 509.951
0, 0.00000, -193.786, 507.329
0, 0.00000, -194.298, 504.677
0, 0.00000, -194.81, 502.007
0, 0.00000, -195.323, 499.319
0, 0.00000, -195.835, 496.615
0, 0.00000, -196.349, 493.882
0, 0.00000, -196.86, 491.144
0, 0.00000, -197.376, 488.37
0, 0.00000, -197.891, 485.581
0, 0.00000, -198.405, 482.778
0, 0.00000, -198.919, 479.948
0, 0.00000, -199.434, 477.094
0, 0.00000, -199.948, 474.228
0, 0.00000, -200.464, 471.329
0, 0.00000, -200.976, 468.413
0, 0.00000, -201.488, 465.474
0, 0.00000, -202, 462.515
0, 0.00000, -202.512, 459.535
0, 0.00000, -203.023, 456.523
0, 0.00000, -203.535, 453.493
0, 0.00000, -204.045, 450.444
0, 0.00000, -204.555, 447.378
0, 0.00000, -205.065, 444.286
0, 0.00000, -205.573, 441.175
0, 0.00000, -206.084, 438.032
0, 0.00000, -206.592, 434.884
0, 0.00000, -207.102, 431.704
0, 0.00000, -207.612, 428.502
0, 0.00000, -208.121, 425.288
0, 0.00000, -208.63, 422.045
0, 0.00000, -209.14, 418.782
0, 0.00000, -209.65, 415.502
0, 0.00000, -210.159, 412.204
0, 0.00000, -210.669, 408.88
0, 0.00000, -211.18, 405.532
0, 0.00000, -211.689, 402.168
0, 0.00000, -212.198, 398.79
0, 0.00000, -212.709, 395.381
0, 0.00000, -213.22, 391.951
0, 0.00000, -213.729, 388.508
0, 0.00000, -214.239, 385.038
0, 0.00000, -214.749, 381.548
0, 0.00000, -215.26, 378.032
0, 0.00000, -215.769, 374.507
0, 0.00000, -216.279, 370.949
0, 0.00000, -216.789, 367.376
0, 0.00000, -217.299, 363.779
0, 0.00000, -217.807, 360.168
0, 0.00000, -218.317, 356.528
0, 0.00000, -218.826, 352.868
0, 0.00000, -219.335, 349.187
0, 0.00000, -219.844, 345.488
0, 0.00000, -220.352, 341.763
0, 0.00000, -220.86, 338.021
0, 0.00000, -221.368, 334.254
0, 0.00000, -221.875, 330.471
0, 0.00000, -222.382, 326.665
0, 0.00000, -222.889, 322.836
0, 0.00000, -223.396, 318.987
0, 0.00000, -223.902, 315.116
0, 0.00000, -224.408, 311.218
0, 0.00000, -224.913, 307.307
0, 0.00000, -225.418, 303.369
0, 0.00000, -225.922, 299.412
0, 0.00000, -226.426, 295.437
0, 0.00000, -226.929, 291.437
0, 0.00000, -227.432, 287.411
0, 0.00000, -227.934, 283.374
0, 0.00000, -228.436, 279.307
0, 0.00000, -228.937, 275.221
0, 0.00000, -229.437, 271.117
0, 0.00000, -229.919, 266.964
0, 0.00000, -230.417, 262.818
0, 0.00000, -230.916, 258.647
0, 0.00000, -231.413, 254.457
0, 0.00000, -231.91, 250.247
0, 0.00000, -232.406, 246.01
0, 0.00000, -232.901, 241.758
0, 0.00000, -233.395, 237.484
0, 0.00000, -233.889, 233.187
0, 0.00000, -234.382, 228.87
0, 0.00000, -234.874, 224.528
0, 0.00000, -235.365, 220.17
0, 0.00000, -235.855, 215.788
0, 0.00000, -236.344, 211.386
0, 0.00000, -236.832, 206.969
0, 0.00000, -237.32, 202.52
0, 0.00000, -237.806, 198.056
0, 0.00000, -238.291, 193.574
0, 0.00000, -238.774, 189.069
0, 0.00000, -239.258, 184.539
0, 0.00000, -239.74, 179.991
0, 0.00000, -240.22, 175.427
0, 0.00000, -240.7, 170.836
0, 0.00000, -241.178, 166.225
0, 0.00000, -241.655, 161.601
0, 0.00000, -242.131, 156.945
0, 0.00000, -242.606, 152.277
0, 0.00000, -243.079, 147.589
0, 0.00000, -243.551, 142.874
0, 0.00000, -244.021, 138.144
0, 0.00000, -244.49, 133.396
0, 0.00000, -244.958, 128.623
0, 0.00000, -245.425, 123.835
0, 0.00000, -245.89, 119.022
0, 0.00000, -246.353, 114.194
0, 0.00000, -246.815, 109.341
0, 0.00000, -247.275, 104.474
0, 0.00000, -247.734, 99.5797
0, 0.00000, -248.191, 94.6765
0, 0.00000, -248.647, 89.7443
0, 0.00000, -249.101, 84.8014
0, 0.00000, -249.553, 79.8347
0, 0.00000, -250.004, 74.8465
0, 0.00000, -250.453, 69.8403
0, 0.00000, -250.9, 64.8203
0, 0.00000, -251.345, 59.7816
0, 0.00000, -251.788, 54.7183
0, 0.00000, -252.23, 49.6363
0, 0.00000, -252.671, 44.5307
0, 0.00000, -253.107, 39.4284
0, 0.00000, -253.545, 34.2793
0, 0.00000, -253.978, 29.1346
0, 0.00000, -254.41, 23.9572
0, 0.00000, -254.84, 18.7773
0, 0.00000, -255.267, 13.5826
0, 0.00000, -255.694, 8.34109
0, 0.00000, -256.122, 3.04398
0, 0.00000, -256.549, -2.28108
0, 0.00000, -256.96, -7.43633
0, 0.00000, -257.375, -12.7111
0, 0.00000, -257.791, -18.0272
0, 0.00000, -258.204, -23.3524
0, 0.00000, -258.615, -28.7052
0, 0.00000, -259.023, -34.0552
0, 0.00000, -259.43, -39.4431
0, 0.00000, -259.833, -44.8302
0, 0.00000, -260.234, -50.2375
0, 0.00000, -260.633, -55.667
0, 0.00000, -261.03, -61.109
0, 0.00000, -261.424, -66.5573
0, 0.00000, -261.815, -72.0293
0, 0.00000, -262.204, -77.5191
0, 0.00000, -262.591, -83.022
0, 0.00000, -262.975, -88.5349
0, 0.00000, -263.356, -94.0728
0, 0.00000, -263.735, -99.6144
0, 0.00000, -264.111, -105.174
0, 0.00000, -264.484, -110.75
0, 0.00000, -264.855, -116.345
0, 0.00000, -265.223, -121.949
0, 0.00000, -265.588, -127.559
0, 0.00000, -180.879, 618.34
0, 0.00000, -181.384, 616.539
0, 0.00000, -181.893, 614.718
0, 0.00000, -182.402, 612.888
0, 0.00000, -182.91, 611.048
0, 0.00000, -183.424, 609.174
0, 0.00000, -183.934, 607.303
0, 0.00000, -184.449, 605.399
0, 0.00000, -184.963, 603.486
0, 0.00000, -185.476, 601.564
0, 0.00000, -185.995, 599.61
0, 0.00000, -186.512, 597.648
0, 0.00000, -187.031, 595.666
0, 0.00000, -187.549, 593.675
0, 0.00000, -188.071, 591.654
0, 0.00000, -188.592, 589.625
0, 0.00000, -189.115, 587.577
0, 0.00000, -189.638, 585.51
0, 0.00000, -190.16, 583.436
0, 0.00000, -190.687, 581.333
0, 0.00000, -191.214, 579.211
0, 0.00000, -191.742, 577.072
0, 0.00000, -192.268, 574.927
0, 0.00000, -192.798, 572.753
0, 0.00000, -193.329, 570.562
0, 0.00000, -193.86, 568.355
0, 0.00000, -194.392, 566.132
0, 0.00000, -194.924, 563.892
0, 0.00000, -195.459, 561.626
0, 0.00000, -195.995, 559.344
0, 0.00000, -196.53, 557.047
0, 0.00000, -197.066, 554.736
0, 0.00000, -197.604, 552.399
0, 0.00000, -198.141, 550.047
0, 0.00000, -198.681, 547.672
0, 0.00000, -199.221, 545.282
0, 0.00000, -199.76, 542.88
0, 0.00000, -200.301, 540.454
0, 0.00000, -200.844, 538.005
0, 0.00000, -201.389, 535.533
0, 0.00000, -201.932, 533.049
0, 0.00000, -202.478, 530.544
0, 0.00000, -203.021, 528.027
0, 0.00000, -203.569, 525.479
0, 0.00000, -204.115, 522.92
0, 0.00000, -204.661, 520.34
0, 0.00000, -205.211, 517.729
0, 0.00000, -205.759, 515.11
0, 0.00000, -206.307, 512.471
0, 0.00000, -206.858, 509.803
0, 0.00000, -207.406, 507.126
0, 0.00000, -207.957, 504.422
0, 0.00000, -208.508, 501.701
0, 0.00000, -209.061, 498.953
0, 0.00000, -209.611, 496.198
0, 0.00000, -210.164, 493.406
0, 0.00000, -210.716, 490.598
0, 0.00000, -211.268, 487.775
0, 0.00000, -211.821, 484.928
0, 0.00000, -212.372, 482.053
0, 0.00000, -212.921, 479.161
0, 0.00000, -213.473, 476.236
0, 0.00000, -214.022, 473.298
0, 0.00000, -214.57, 470.335
0, 0.00000, -215.119, 467.351
0, 0.00000, -215.667, 464.346
0, 0.00000, -216.216, 461.312
0, 0.00000, -216.763, 458.268
0, 0.00000, -217.311, 455.194
0, 0.00000, -217.859, 452.092
0, 0.00000, -218.406, 448.984
0, 0.00000, -218.955, 445.841
0, 0.00000, -219.503, 442.682
0, 0.00000, -220.049, 439.507
0, 0.00000, -220.597, 436.309
0, 0.00000, -221.146, 433.08
0, 0.00000, -221.694, 429.838
0, 0.00000, -222.242, 426.575
0, 0.00000, -222.79, 423.292
0, 0.00000, -223.339, 419.99
0, 0.00000, -223.888, 416.659
0, 0.00000, -224.437, 413.311
0, 0.00000, -224.986, 409.945
0, 0.00000, -225.536, 406.554
0, 0.00000, -226.084, 403.146
0, 0.00000, -226.634, 399.714
0, 0.00000, -227.183, 396.26
0, 0.00000, -227.733, 392.783
0, 0.00000, -228.283, 389.284
0, 0.00000, -228.832, 385.764
0, 0.00000, -229.382, 382.224
0, 0.00000, -229.931, 378.664
0, 0.00000, -230.48, 375.085
0, 0.00000, -231.029, 371.48
0, 0.00000, -231.579, 367.85
0, 0.00000, -232.127, 364.21
0, 0.00000, -232.676, 360.538
0, 0.00000, -233.224, 356.85
0, 0.00000, -233.774, 353.132
0, 0.00000, -234.322, 349.399
0, 0.00000, -234.87, 345.645
0, 0.00000, -235.417, 341.869
0, 0.00000, -235.965, 338.066
0, 0.00000, -236.512, 334.25
0, 0.00000, -237.059, 330.407
0, 0.00000, -237.605, 326.544
0, 0.00000, -238.152, 322.656
0, 0.00000, -238.697, 318.75
0, 0.00000, -239.243, 314.818
0, 0.00000, -239.787, 310.868
0, 0.00000, -240.332, 306.894
0, 0.00000, -240.876, 302.896
0, 0.00000, -241.42, 298.88
0, 0.00000, -241.963, 294.841
0, 0.00000, -242.505, 290.784
0, 0.00000, -243.046, 286.703
0, 0.00000, -243.588, 282.597
0, 0.00000, -244.129, 278.468
0, 0.00000, -244.669, 274.32
0, 0.00000, -245.208, 270.154
0, 0.00000, -245.746, 265.962
0, 0.00000, -246.284, 261.75
0, 0.00000, -246.822, 257.512
0, 0.00000, -247.357, 253.259
0, 0.00000, -247.893, 248.984
0, 0.00000, -248.428, 244.679
0, 0.00000, -248.961, 240.362
0, 0.00000, -249.472, 236
0, 0.00000, -250.004, 231.637
0, 0.00000, -250.535, 227.251
0, 0.00000, -251.065, 222.84
0, 0.00000, -251.594, 218.414
0, 0.00000, -252.122, 213.965
0, 0.00000, -252.65, 209.49
0, 0.00000, -253.176, 204.999
0, 0.00000, -253.7, 200.489
0, 0.00000, -254.225, 195.95
0, 0.00000, -254.747, 191.397
0, 0.00000, -255.269, 186.815
0, 0.00000, -255.79, 182.217
0, 0.00000, -256.309, 177.599
0, 0.00000, -256.827, 172.956
0, 0.00000, -257.343, 168.297
0, 0.00000, -257.859, 163.614
0, 0.00000, -258.373, 158.91
0, 0.00000, -258.886, 154.184
0, 0.00000, -259.397, 149.436
0, 0.00000, -259.907, 144.672
0, 0.00000, -260.415, 139.886
0, 0.00000, -260.923, 135.075
0, 0.00000, -261.428, 130.253
0, 0.00000, -261.932, 125.404
0, 0.00000, -262.435, 120.532
0, 0.00000, -262.936, 115.643
0, 0.00000, -263.435, 110.735
0, 0.00000, -263.933, 105.803
0, 0.00000, -264.429, 100.854
0, 0.00000, -264.923, 95.8837
0, 0.00000, -265.416, 90.8972
0, 0.00000, -265.906, 85.8912
0, 0.00000, -266.395, 80.862
0, 0.00000, -266.882, 75.815
0, 0.00000, -267.368, 70.7468
0, 0.00000, -267.852, 65.653
0, 0.00000, -268.333, 60.5536
0, 0.00000, -268.813, 55.4217
0, 0.00000, -269.29, 50.2806
0, 0.00000, -269.766, 45.1153
0, 0.00000, -270.239, 39.9419
0, 0.00000, -270.71, 34.7451
0, 0.00000, -271.18, 29.5264
0, 0.00000, -271.647, 24.2918
0, 0.00000, -272.113, 19.0189
0, 0.00000, -272.575, 13.7648
0, 0.00000, -273.035, 8.47737
0, 0.00000, -273.487, 3.2508
0, 0.00000, -273.945, -2.10671
0, 0.00000, -274.408, -7.55124
0, 0.00000, -274.857, -12.8868
0, 0.00000, -275.307, -18.2758
0, 0.00000, -275.754, -23.6736
0, 0.00000, -276.197, -29.0711
0, 0.00000, -276.639, -34.5125
0, 0.00000, -277.079, -39.9621
0, 0.00000, -277.517, -45.4372
0, 0.00000, -277.951, -50.9179
0, 0.00000, -278.382, -56.4071
0, 0.00000, -278.811, -61.9213
0, 0.00000, -279.238, -67.4609
0, 0.00000, -279.662, -73.0029
0, 0.00000, -280.083, -78.5638
0, 0.00000, -280.502, -84.1467
0, 0.00000, -280.918, -89.744
0, 0.00000, -281.33, -95.3497
0, 0.00000, -281.74, -100.968
0, 0.00000, -282.148, -106.613
0, 0.00000, -282.551, -112.26
0, 0.00000, -282.953, -117.93
0, 0.00000, -283.351, -123.61
0, 0.00000, -283.747, -129.311
0, 0.00000, -191.832, 623.864
0, 0.00000, -192.373, 622.059
0, 0.00000, -192.916, 620.245
0, 0.00000, -193.461, 618.411
0, 0.00000, -194.005, 616.566
0, 0.00000, -194.553, 614.701
0, 0.00000, -195.102, 612.814
0, 0.00000, -195.65, 610.918
0, 0.00000, -196.201, 609.002
0, 0.00000, -196.754, 607.066
0, 0.00000, -197.306, 605.121
0, 0.00000, -197.859, 603.156
0, 0.00000, -198.415, 601.171
0, 0.00000, -198.972, 599.167
0, 0.00000, -199.527, 597.155
0, 0.00000, -200.088, 595.113
0, 0.00000, -200.646, 593.063
0, 0.00000, -201.206, 590.995
0, 0.00000, -201.768, 588.909
0, 0.00000, -202.33, 586.804
0, 0.00000, -202.894, 584.682
0, 0.00000, -203.458, 582.542
0, 0.00000, -204.024, 580.385
0, 0.00000, -204.593, 578.199
0, 0.00000, -205.16, 576.008
0, 0.00000, -205.727, 573.801
0, 0.00000, -206.298, 571.566
0, 0.00000, -206.869, 569.316
0, 0.00000, -207.441, 567.049
0, 0.00000, -208.015, 564.757
0, 0.00000, -208.587, 562.46
0, 0.00000, -209.164, 560.127
0, 0.00000, -209.739, 557.79
0, 0.00000, -210.316, 555.429
0, 0.00000, -210.895, 553.043
0, 0.00000, -211.471, 550.654
0, 0.00000, -212.052, 548.23
0, 0.00000, -212.632, 545.794
0, 0.00000, -213.214, 543.334
0, 0.00000, -213.795, 540.863
0, 0.00000, -214.378, 538.369
0, 0.00000, -214.961, 535.851
0, 0.00000, -215.546, 533.312
0, 0.00000, -216.13, 530.762
0, 0.00000, -216.717, 528.181
0, 0.00000, -217.303, 525.589
0, 0.00000, -217.891, 522.966
0, 0.00000, -218.477, 520.334
0, 0.00000, -219.067, 517.673
0, 0.00000, -219.654, 515.003
0, 0.00000, -220.245, 512.304
0, 0.00000, -220.835, 509.588
0, 0.00000, -221.424, 506.852
0, 0.00000, -222.015, 504.089
0, 0.00000, -222.606, 501.309
0, 0.00000, -223.198, 498.502
0, 0.00000, -223.789, 495.676
0, 0.00000, -224.377, 492.833
0, 0.00000, -224.967, 489.952
0, 0.00000, -225.556, 487.055
0, 0.00000, -226.142, 484.143
0, 0.00000, -226.731, 481.196
0, 0.00000, -227.317, 478.235
0, 0.00000, -227.904, 475.252
0, 0.00000, -228.493, 472.239
0, 0.00000, -229.079, 469.211
0, 0.00000, -229.664, 466.163
0, 0.00000, -230.252, 463.086
0, 0.00000, -230.839, 459.99
0, 0.00000, -231.426, 456.876
0, 0.00000, -232.014, 453.734
0, 0.00000, -232.601, 450.575
0, 0.00000, -233.188, 447.399
0, 0.00000, -233.775, 444.199
0, 0.00000, -234.364, 440.974
0, 0.00000, -234.953, 437.726
0, 0.00000, -235.541, 434.464
0, 0.00000, -236.131, 431.171
0, 0.00000, -236.719, 427.865
0, 0.00000, -237.308, 424.538
0, 0.00000, -237.899, 421.182
0, 0.00000, -238.487, 417.815
0, 0.00000, -239.077, 414.42
0, 0.00000, -239.668, 410.998
0, 0.00000, -240.257, 407.566
0, 0.00000, -240.849, 404.101
0, 0.00000, -241.438, 400.626
0, 0.00000, -242.029, 397.119
0, 0.00000, -242.619, 393.596
0, 0.00000, -243.21, 390.05
0, 0.00000, -243.8, 386.481
0, 0.00000, -244.391, 382.89
0, 0.00000, -244.981, 379.277
0, 0.00000, -245.571, 375.643
0, 0.00000, -246.161, 371.989
0, 0.00000, -246.752, 368.307
0, 0.00000, -247.342, 364.606
0, 0.00000, -247.931, 360.885
0, 0.00000, -248.521, 357.139
0, 0.00000, -249.111, 353.374
0, 0.00000, -249.7, 349.584
0, 0.00000, -250.288, 345.777
0, 0.00000, -250.878, 341.937
0, 0.00000, -251.467, 338.082
0, 0.00000, -252.054, 334.209
0, 0.00000, -252.642, 330.306
0, 0.00000, -253.229, 326.387
0, 0.00000, -253.817, 322.438
0, 0.00000, -254.403, 318.473
0, 0.00000, -254.989, 314.486
0, 0.00000, -255.575, 310.475
0, 0.00000, -256.16, 306.442
0, 0.00000, -256.745, 302.386
0, 0.00000, -257.329, 298.308
0, 0.00000, -257.913, 294.206
0, 0.00000, -258.496, 290.081
0, 0.00000, -259.078, 285.939
0, 0.00000, -259.66, 281.773
0, 0.00000, -260.241, 277.582
0, 0.00000, -260.821, 273.372
0, 0.00000, -261.401, 269.137
0, 0.00000, -261.98, 264.881
0, 0.00000, -262.559, 260.598
0, 0.00000, -263.136, 256.299
0, 0.00000, -263.712, 251.976
0, 0.00000, -264.288, 247.636
0, 0.00000, -264.862, 243.268
0, 0.00000, -265.437, 238.874
0, 0.00000, -266.009, 234.468
0, 0.00000, -266.582, 230.031
0, 0.00000, -267.153, 225.573
0, 0.00000, -267.723, 221.099
0, 0.00000, -268.292, 216.598
0, 0.00000, -268.86, 212.076
0, 0.00000, -269.4, 207.521
0, 0.00000, -269.966, 202.958
0, 0.00000, -270.53, 198.37
0, 0.00000, -271.093, 193.767
0, 0.00000, -271.655, 189.136
0, 0.00000, -272.216, 184.482
0, 0.00000, -272.776, 179.812
0, 0.00000, -273.334, 175.114
0, 0.00000, -273.891, 170.398
0, 0.00000, -274.446, 165.664
0, 0.00000, -275.001, 160.9
0, 0.00000, -275.553, 156.121
0, 0.00000, -276.104, 151.319
0, 0.00000, -276.654, 146.502
0, 0.00000, -277.202, 141.656
0, 0.00000, -277.749, 136.788
0, 0.00000, -278.294, 131.904
0, 0.00000, -278.837, 126.996
0, 0.00000, -279.379, 122.071
0, 0.00000, -279.919, 117.119
0, 0.00000, -280.457, 112.156
0, 0.00000, -280.994, 107.163
0, 0.00000, -281.529, 102.156
0, 0.00000, -282.062, 97.1228
0, 0.00000, -282.593, 92.0714
0, 0.00000, -283.122, 86.9997
0, 0.00000, -283.65, 81.9055
0, 0.00000, -284.175, 76.7979
